dates,OBJs,ODs_1,ODs_2,depTimes,expPerf ,staticPerf ,grdyPerf ,godPerf,distances,CR_staPath,CR_expPath,CR_godPath,CR_grdyPath,averObjValue_staPath,averObjValue_expPath,averObjValue_godPath,averObjValue_grdyPath,VAR_staPath,VAR_expPath,VAR_godPath,VAR_grdyPath,staVAR_staPath,staVAR_expPath,staVAR_godPath,staVAR_grdyPath,mutC_staPath,mutC_expPath,mutC_godPath,mutC_grdyPath,averTT_staPath_1,averTT_staPath_2,averTT_staPath_3,averTT_expPath_1,averTT_expPath_2,averTT_expPath_3,averTT_godPath_1,averTT_godPath_2,averTT_godPath_3,averTT_grdyPath_1,averTT_grdyPath_2,averTT_grdyPath_3,strTT_staPath_1,strTT_staPath_2,strTT_staPath_3,strTT_expPath_1,strTT_expPath_2,strTT_expPath_3,strTT_godPath_1,strTT_godPath_2,strTT_godPath_3,strTT_grdyPath_1,strTT_grdyPath_2,strTT_grdyPath_3,VAR_staPath_1,VAR_staPath_2,VAR_staPath_3,VAR_expPath_1,VAR_expPath_2,VAR_expPath_3,VAR_godPath_1,VAR_godPath_2,VAR_godPath_3,VAR_grdyPath_1,VAR_grdyPath_2,VAR_grdyPath_3,staVAR_staPath_1,staVAR_staPath_2,staVAR_staPath_3,staVAR_expPath_1,staVAR_expPath_2,staVAR_expPath_3,staVAR_godPath_1,staVAR_godPath_2,staVAR_godPath_3,staVAR_grdyPath_1,staVAR_grdyPath_2,staVAR_grdyPath_3,mutC_staPath_1,mutC_staPath_2,mutC_staPath_3,mutC_expPath_1,mutC_expPath_2,mutC_expPath_3,mutC_godPath_1,mutC_godPath_2,mutC_godPath_3,mutC_grdyPath_1,mutC_grdyPath_2,mutC_grdyPath_3,stVAR_staPath_1,stVAR_staPath_2,stVAR_staPath_3,stVAR_expPath_1,stVAR_expPath_2,stVAR_expPath_3,stVAR_godPath_1,stVAR_godPath_2,stVAR_godPath_3,stVAR_grdyPath_1,stVAR_grdyPath_2,stVAR_grdyPath_3,ststaVAR_staPath_1,ststaVAR_staPath_2,ststaVAR_staPath_3,ststaVAR_expPath_1,ststaVAR_expPath_2,ststaVAR_expPath_3,ststaVAR_godPath_1,ststaVAR_godPath_2,ststaVAR_godPath_3,ststaVAR_grdyPath_1,ststaVAR_grdyPath_2,ststaVAR_grdyPath_3,stmutC_staPath_1,stmutC_staPath_2,stmutC_staPath_3,stmutC_expPath_1,stmutC_expPath_2,stmutC_expPath_3,stmutC_godPath_1,stmutC_godPath_2,stmutC_godPath_3,stmutC_grdyPath_1,stmutC_grdyPath_2,stmutC_grdyPath_3,YesterdayGrdyPerf,YesterdayGodPerf,YesterdayStaPerf,YesterdayExpPerf,Outputs14,Outputs7,Outputs3_1,Outputs3_2,Outputs3_3
4.19,1,1706,364,14254,499.8064292,543.1156497,554.2483179,499.8064292,0.051496462,21,19,19,19,618.1990613,603.1453414,592.416629,606.4039141,3451.504782,6117.013829,5526.932564,3741.682598,58.74950878,78.2113408,74.34334243,61.16929457,0.095033319,0.129672461,0.125491654,0.100872196,49.68326485,37.86374394,19.44424456,40.67276835,40.52701804,61.12609947,40.67276835,40.52701804,61.12609947,40.67276835,40.52701804,61.12609947,42.06101393,36.7591025,12.84392804,48.64988518,34.40410152,73.81935395,48.64988518,34.40410152,73.81935395,48.64988518,34.40410152,73.81935395,213.1133654,182.9768783,138.5883722,576.1174927,340.4639661,316.3303624,576.1174927,340.4639661,316.3303624,576.1174927,340.4639661,316.3303624,14.59840284,13.52689463,11.77235627,24.00244764,18.45166567,17.78567858,24.00244764,18.45166567,17.78567858,24.00244764,18.45166567,17.78567858,0.293829379,0.357251904,0.605441689,0.590135578,0.455292952,0.290967013,0.590135578,0.455292952,0.290967013,0.590135578,0.455292952,0.290967013,271.2120744,184.197111,182.1525503,639.7518856,377.9540728,477.4490717,639.7518856,377.9540728,477.4490717,639.7518856,377.9540728,477.4490717,16.46851767,13.57192363,13.49639027,25.29331701,19.44104094,21.85060804,25.29331701,19.44104094,21.85060804,25.29331701,19.44104094,21.85060804,0.39153877,0.369212595,1.050799275,0.519904968,0.565079164,0.296001074,0.519904968,0.565079164,0.296001074,0.519904968,0.565079164,0.296001074,543.5531271,543.5531271,704.2669929,543.5531271,7,7,0,0,1
4.19,1,1896,695,12084,951.6266247,728.5213465,763.6059948,719.2802641,0.07112149,26,23,25,23,854.9916802,861.9358596,867.5009021,903.0934138,8399.890275,2265.536959,1873.479635,11069.33472,91.6509153,47.59765707,43.28371097,105.2109059,0.107195096,0.055221809,0.049894716,0.116500579,85.53993201,45.72763947,23.43399391,46.5633334,35.03429537,21.13433937,53.20451747,90.98012537,41.77807919,48.25459024,58.60038631,31.88926565,61.85447581,39.65777194,9.867934649,60.58448085,54.99696735,17.07811056,73.89471621,78.06350634,37.00668599,43.58585408,56.57871488,17.67075392,479.1078303,304.3538366,262.5347305,630.3072772,397.8184988,139.9785476,762.2220476,472.1172903,249.0974427,564.7369299,256.7530874,232.6455615,21.88853194,17.44573978,16.20292352,25.10592116,19.94538791,11.831253,27.60836916,21.72826018,15.78282112,23.76419428,16.0235167,15.25272309,0.255886712,0.381514112,0.69142817,0.539177918,0.569310377,0.559811821,0.518910244,0.23882425,0.377777567,0.49247531,0.273437049,0.478302738,1040.108666,341.1971283,446.5726944,826.899853,796.3267711,156.4315398,1190.306371,638.9563372,271.8636357,586.5340272,260.8402428,434.8116376,32.25071574,18.47152209,21.13226666,28.75586641,28.21926241,12.50725949,34.50081697,25.27758567,16.48828784,24.21846459,16.1505493,20.85213748,0.521396638,0.465773068,2.141508575,0.474640799,0.513105791,0.732356161,0.466891528,0.323807972,0.445548889,0.555649651,0.285452742,1.180036663,796.9355723,723.9861425,934.8346631,863.6941705,12,5,0,-1,-1
4.19,1,76,1170,14524,1229.54076,1276.609748,1229.54076,1208.445264,0.143901051,44,39,40,44,1547.343512,1448.158016,1468.253801,1546.998945,9694.867183,2942.415378,8504.751936,8620.739347,98.46251664,54.24403541,92.22121196,92.84793668,0.063633263,0.037457263,0.06281013,0.0600181,41.48718757,37.67205304,29.10261136,48.81207028,46.73539061,26.92678627,56.46699501,34.61936232,28.12214939,108.916396,37.65664271,50.10025351,33.51901065,34.82136123,19.04251158,23.99283187,42.84446516,17.08171371,30.70785764,18.63056141,15.16281453,82.37086266,38.97612106,44.72548549,388.4948024,226.3659513,121.6004794,605.131703,140.9520288,106.2906895,881.2403354,344.5507476,214.1549092,2959.157998,130.6604076,102.9256223,19.7102715,15.04546281,11.02726074,24.59942485,11.87232196,10.30973761,29.68569244,18.56207821,14.63403257,54.39814333,11.43067835,10.14522658,0.475092978,0.399379954,0.378909666,0.503961924,0.254032796,0.38288036,0.525717588,0.536176202,0.520373901,0.499448617,0.303550118,0.202498508,451.9866459,234.4923951,222.8060869,1221.126298,156.0913297,203.2161431,1544.773493,600.1925021,382.0992692,3663.823338,132.4014307,131.8137536,21.25997756,15.31314452,14.92669042,34.94461758,12.49365158,14.25538997,39.30360662,24.49882655,19.54735965,60.52952452,11.50658206,11.4810171,0.634266261,0.43976295,0.783861433,1.456460737,0.291604797,0.834540972,1.279920178,1.314980585,1.289164331,0.734841454,0.295221324,0.256699664,1546.066191,1449.079569,1542.33874,1467.469598,11,4,-1,0,0
4.19,1,1023,1412,13223,350.2985843,302.856769,302.856769,261.1803987,0.022117196,9,9,12,12,305.9926766,319.8530848,325.3609282,339.6575942,314.089445,963.2231739,500.1298801,1078.703875,17.7225688,31.03583693,22.36358379,32.84362761,0.057918278,0.097031539,0.068734694,0.096696285,30.5818147,29.40966342,22.32211685,46.66229102,48.68940655,52.50321645,23.84295248,28.91626069,26.90269233,27.49298912,49.67640689,39.0536183,29.72552088,22.52036469,18.75033657,46.97464854,40.52857941,53.53785546,24.86083938,21.89360824,21.53082334,32.61299168,28.65483159,38.41040721,28.38227392,26.36045432,18.27311852,205.5484136,250.1015731,139.1600989,232.764657,71.81637099,66.86931173,348.7722913,322.2905468,130.5417952,5.327501658,5.134243306,4.274706834,14.3369597,15.8146,11.79661387,15.25662666,8.474454023,8.177365819,18.67544621,17.95245239,11.42548884,0.17420489,0.174576745,0.191500961,0.307249374,0.324805766,0.224683642,0.639879926,0.293068807,0.303960872,0.679280312,0.361387901,0.292559034,29.11551302,73.82289144,31.0307329,205.6459808,316.7006728,140.2305768,233.8007507,121.1340184,95.7262882,374.9867175,764.1971747,130.9555157,5.395879263,8.592024874,5.570523575,14.34036195,17.79608588,11.8418992,15.29054449,11.00609006,9.783981204,19.36457378,27.64411646,11.44357967,0.181523455,0.381522457,0.297089258,0.305278749,0.439099671,0.221187403,0.615045383,0.502707911,0.454417421,0.593768703,0.964727933,0.297929142,315.2077769,303.2598423,329.9552651,320.0369103,9,2,0,0,-1
4.19,1,866,547,14991,1384.245624,1308.548931,1291.904476,1282.673194,0.130230078,34,39,52,53,1419.121077,1386.675596,1564.88426,1714.175447,20806.96249,14008.26539,17022.5508,16212.21413,144.2461871,118.3565182,130.4704978,127.3271932,0.101644736,0.085352709,0.083373896,0.074278974,83.5117715,62.61851927,29.93030442,34.06483323,33.37845052,30.22758379,37.95854975,39.21247793,27.66106443,76.08701994,55.39543391,30.26547036,63.79848824,56.60183612,21.13026175,38.34303581,26.9694773,30.90131706,24.83804208,117.9067394,20.2022024,61.30601379,60.3864386,33.77924362,1024.037899,369.474794,293.3153189,190.994609,179.631419,157.9620902,547.8485057,407.1250456,274.7077796,1293.223099,603.0646664,176.4400637,32.00059216,19.22172713,17.12645086,13.82007992,13.40266462,12.56829703,23.40616384,20.1773399,16.57431083,35.96141125,24.55737499,13.28307433,0.383186605,0.306965533,0.572211048,0.405699327,0.401536453,0.415789006,0.616624291,0.514564265,0.599192807,0.472635297,0.443310455,0.438885442,1412.651435,405.6752702,370.75607,209.2976263,220.7063568,158.4160067,719.9962272,6599.911832,330.3424025,1511.701242,627.9747942,188.7866662,37.58525556,20.14138203,19.25502713,14.46712225,14.85618917,12.58634207,26.83274543,81.23984141,18.175324,38.88060239,25.05942526,13.73996602,0.589124548,0.355843263,0.911253602,0.37730769,0.55085195,0.407307625,1.080308397,0.689017793,0.899670424,0.634205357,0.414984322,0.406757658,1459.631541,1278.188474,1534.273971,1412.291429,13,6,-1,0,-1
4.19,1,649,1292,14785,639.3093627,806.8167798,758.3776062,610.3203468,0.050134047,22,26,27,26,864.1356904,730.1621904,725.560679,778.4273117,8655.393785,3056.433445,2596.950039,3101.54444,93.03436884,55.28502008,50.96027903,55.69151138,0.107661759,0.075716082,0.070235723,0.071543625,74.02765634,49.48426611,43.68601973,64.88392852,54.49045624,48.34093056,33.74215575,24.22774499,19.59739673,82.86086161,29.8640164,38.88775834,43.92283313,32.75097917,24.24633912,31.51526396,41.12456651,62.83890285,55.74743026,25.67804655,30.76624472,82.76397037,23.37145606,26.47378418,919.0339926,448.691764,385.4650168,1091.87179,316.2621601,76.59786746,166.9548511,28.40735107,22.60115313,2196.562746,272.2623199,229.5560863,30.31557343,21.18234557,19.63326302,33.04348333,17.78376114,8.752020764,12.921101,5.329854695,4.75406701,46.86750202,16.50037333,15.15110842,0.409516861,0.428062235,0.449417529,0.509270694,0.326364695,0.181047834,0.38293644,0.219989714,0.24258666,0.56561688,0.552516885,0.389611257,1825.334373,728.6946559,763.3661993,2205.339565,494.9091684,286.789068,651.1869571,30.51072568,147.3443185,2196.572133,314.4156596,383.6628406,42.72393208,26.99434489,27.62908249,46.96104305,22.24655408,16.93484774,25.5183651,5.523651481,12.1385468,46.86760217,17.73176978,19.58731326,0.972704378,0.824230163,1.139515634,1.490104703,0.540955345,0.269496235,0.457749621,0.215111826,0.39454106,0.566280254,0.758693414,0.739875838,703.2720345,623.475549,850.4561505,658.9936519,14,7,-1,-1,0
4.19,1,479,618,15622,801.9196349,724.2474205,724.2474205,724.2474205,0.081483598,16,18,17,18,723.142724,677.8839874,709.3838191,689.7952891,8725.082768,4798.594989,5681.629646,2052.491961,93.40815151,69.27189177,75.37658553,45.30443643,0.129169732,0.102188417,0.106256421,0.065678089,92.20158563,31.4187926,36.87444884,19.64005961,17.55430392,28.7745819,38.78982503,41.99240799,82.77751092,32.61626541,43.49221602,24.6099666,54.56098493,18.51181058,24.66215934,46.54640126,25.53828799,46.06931992,32.8449764,51.96331822,47.22015892,101.3151423,69.84012592,46.03087844,1239.593882,176.1893259,112.1010383,97.30223412,53.11934005,99.1931877,240.4738011,159.967318,2417.364111,192.4289431,191.37683,114.0562331,35.20786676,13.27363273,10.58777778,9.864189481,7.288301589,9.959577687,15.50721771,12.6478187,49.16669718,13.87187598,13.83390147,10.67971128,0.381857498,0.42247431,0.287130469,0.502248449,0.41518602,0.346124149,0.399775397,0.301192985,0.593962015,0.425305467,0.318077641,0.433958788,2656.408703,342.7795109,261.2410532,821.2534553,116.8633416,398.3011507,275.8150264,259.3863688,3681.689393,4911.964628,885.5891857,572.911697,51.54035994,18.51430557,16.16295311,28.65752005,10.81033494,19.95748358,16.60767974,16.10547636,60.67692636,70.08540952,29.75885054,23.93557388,0.944637638,1.000134779,0.655374612,0.615676385,0.423299124,0.433205518,0.505638352,0.309939336,1.284979292,0.691756513,0.426099612,0.519989509,602.2077581,582.618393,647.6697301,585.0038909,2,2,1,1,-1
4.19,1,182,917,15194,1032.654252,1060.172889,1032.983535,995.0707237,0.089265215,32,32,25,36,1073.947983,1002.088744,1119.779414,1205.604673,15987.11394,13653.94026,5380.658718,6128.03264,126.4401595,116.850076,73.35297348,78.28175164,0.11773397,0.116606515,0.065506628,0.064931526,94.14828907,47.25102737,37.86884484,37.93136064,29.89463668,65.12329006,84.46309766,98.85619818,31.81317961,87.01422995,43.04824256,70.94787617,63.03324993,31.02348885,34.44725976,38.66381374,28.68403408,35.63490889,102.7143332,106.6014607,14.20455094,78.82403098,46.67698124,54.14962426,1560.956718,542.6972576,208.9833877,351.966176,239.453546,796.4047816,1685.713279,1117.545271,422.6226825,785.3940374,389.540598,375.2466703,39.50894478,23.29586353,14.45625774,18.7607616,15.47428661,28.2206446,41.05743877,33.42970642,20.55778885,28.02488247,19.73678287,19.37128468,0.419645914,0.493023429,0.381745411,0.494597644,0.517627519,0.433341813,0.486099136,0.338165002,0.646203526,0.322072407,0.458480572,0.273035441,2529.102379,806.030264,220.6906323,352.5026635,240.9191046,1665.969406,2018.820877,1177.534363,732.6864862,852.4733966,402.7083425,657.4279374,50.29018173,28.39067213,14.85565994,18.77505429,15.52156901,40.81628848,44.93129062,34.31522057,27.06818217,29.19714706,20.06759434,25.64035759,0.797835774,0.915134731,0.431258104,0.485597577,0.541122248,1.145401791,0.437439345,0.321901973,1.905599289,0.37040921,0.429924854,0.473509428,1211.317923,1019.209848,1148.812273,1247.21804,14,7,-1,-1,0
4.19,1,801,1878,14030,218.6798376,218.6798376,218.6798376,192.6681405,0.010821299,5,5,5,5,197.362787,206.0535002,232.2444905,202.0376748,278.8609984,265.7689168,2564.870699,457.6904912,16.69913167,16.30242058,50.64455251,21.39370214,0.084611349,0.079117416,0.218065679,0.105889667,46.40572974,43.13370184,22.58304245,46.40572974,43.13370184,22.58304245,66.18079838,41.22827268,53.19115468,46.40572974,43.13370184,22.58304245,27.79213935,41.65911121,21.743156,27.79213935,41.65911121,21.743156,60.09794135,42.21789334,60.05556787,27.79213935,41.65911121,21.743156,859.5715424,89.77030051,82.77313274,859.5715424,89.77030051,82.77313274,453.3366498,110.9223143,80.05187413,859.5715424,89.77030051,82.77313274,29.31845055,9.47471902,9.097974101,29.31845055,9.47471902,9.097974101,21.29170378,10.53196631,8.947171292,29.31845055,9.47471902,9.097974101,0.631785142,0.219659306,0.402867511,0.631785142,0.219659306,0.402867511,0.321720262,0.255454949,0.168207879,0.631785142,0.219659306,0.402867511,1206.03729,91.94471804,83.47854199,1206.03729,91.94471804,83.47854199,490.3377994,111.9016633,127.1720427,1206.03729,91.94471804,83.47854199,34.72804759,9.588780842,9.136659236,34.72804759,9.588780842,9.136659236,22.14357242,10.57835825,11.27705825,34.72804759,9.588780842,9.136659236,1.249563668,0.230172478,0.420208512,1.249563668,0.230172478,0.420208512,0.368458086,0.250565753,0.187777065,1.249563668,0.230172478,0.420208512,236.8182602,209.1325535,236.8182602,236.8182602,8,1,0,0,0
4.19,1,946,402,12308,627.5957857,645.9794953,689.5283537,585.4265894,0.058997684,26,24,25,22,808.8777808,703.1655478,756.8973552,732.837341,2663.509186,1375.377309,2690.334492,2461.333095,51.60919672,37.08607972,51.86843445,49.61182414,0.063803455,0.052741605,0.068527699,0.067698275,71.26363154,49.80786036,42.40559418,57.10661183,41.30840935,21.88526488,39.01789515,30.88970128,14.04036084,53.1651343,33.0217406,37.79127809,41.15063266,33.64453066,29.11628219,31.85882714,37.01546411,14.17158523,28.3793918,23.17371885,13.59043791,36.15304319,37.10764725,30.93239855,1298.27575,433.1481769,132.4568169,730.1237768,172.9344131,72.38736795,144.8899739,88.16455812,38.29404348,101.5365751,64.34639194,54.33761085,36.03159378,20.8122122,11.50898853,27.02080267,13.15045296,8.50807663,12.03702513,9.389598401,6.188218119,10.07653587,8.021620282,7.371404944,0.505609846,0.417849955,0.2714026,0.473164171,0.318348084,0.38875822,0.308500115,0.30397181,0.440744949,0.189532783,0.242919366,0.19505572,2205.068452,694.4014038,309.06263,1367.574409,191.3637919,131.8882217,258.0677275,147.7009431,38.49647413,390.947819,81.04102504,101.3818393,46.9581564,26.35149718,17.58017719,36.98073023,13.83343023,11.48425974,16.06448653,12.15322768,6.204552694,19.77240044,9.00227888,10.06885492,1.141128419,0.783232718,0.603791963,1.160768727,0.373720297,0.810372273,0.566061692,0.524440111,0.4565381,0.546908329,0.242599021,0.325511612,670.7477993,614.5019879,746.0148411,759.2780368,14,7,-1,-1,0
4.19,1,662,1469,14432,1238.063332,1227.462904,1224.710779,1222.49961,0.12760554,43,43,42,43,1424.105638,1417.64113,1518.518644,1401.072295,8866.042546,6625.848549,4602.410605,4169.449302,94.15966517,81.39931541,67.84106872,64.57127304,0.066118455,0.057418844,0.044675822,0.046087039,56.46699501,28.12214939,38.02997764,17.62857794,18.74738906,51.09447235,51.59902809,57.3183169,51.06718616,19.21395595,23.38381928,51.09447235,30.70785764,15.16281453,31.35649383,14.86444701,15.54122329,45.72982103,54.29751711,43.21402031,37.38693189,22.26366776,24.45841807,45.72982103,881.2403354,214.1549092,185.415006,10.19102353,5.361445769,577.0942454,1688.630593,1302.308195,713.2267919,29.59848278,29.54099211,577.0942454,29.68569244,14.63403257,13.61671789,3.192338254,2.315479598,24.02278596,41.09295065,36.08750747,26.70630622,5.440448766,5.435162565,24.02278596,0.525717588,0.520373901,0.358052219,0.181088813,0.123509444,0.470164087,0.796390013,0.629598171,0.522964123,0.283150892,0.232432628,0.470164087,1544.773493,382.0992692,229.9503921,17.83144333,15.64094469,605.8737292,1695.912436,1501.239378,900.3761488,38.89922488,30.69575467,605.8737292,39.30360662,19.54735965,15.16411528,4.222729369,3.954863422,24.61450242,41.18145743,38.74583046,30.00626849,6.236924313,5.540374957,24.61450242,1.279920178,1.289164331,0.483603663,0.284082507,0.254475684,0.538259321,0.758440894,0.896603236,0.80258708,0.280139121,0.226522212,0.538259321,1431.890199,1379.427739,1470.410174,1421.880663,13,6,-1,0,-1
4.19,1,1845,1726,14244,449.5686821,468.7639925,458.9935614,449.5686821,0.04369014,14,15,14,15,545.903812,512.5092858,517.3300515,502.3935217,3908.729844,890.6322946,1790.187791,1422.2896,62.5198356,29.84346318,42.31061086,37.71325496,0.114525369,0.058230093,0.081786493,0.07506716,61.79255058,51.05068742,24.95977556,55.13774723,21.24467896,26.7290921,61.79255058,51.05068742,24.95977556,55.13774723,21.24467896,26.7290921,51.34986866,47.11130077,18.5697378,71.81630347,24.91603018,27.38313417,51.34986866,47.11130077,18.5697378,71.81630347,24.91603018,27.38313417,1194.735321,108.8437143,46.39617727,598.1894946,57.83705211,44.30189692,1194.735321,108.8437143,46.39617727,598.1894946,57.83705211,44.30189692,34.56494353,10.4328191,6.811473942,24.45791272,7.605067528,6.655967016,34.56494353,10.4328191,6.811473942,24.45791272,7.605067528,6.655967016,0.55937072,0.204361971,0.272898045,0.443578382,0.357975168,0.249015829,0.55937072,0.204361971,0.272898045,0.443578382,0.357975168,0.249015829,1303.784927,124.3624815,87.22875976,876.3637328,71.31587188,44.72966794,1303.784927,124.3624815,87.22875976,876.3637328,71.31587188,44.72966794,36.1079621,11.15179275,9.339633813,29.60344123,8.44487252,6.688024218,36.1079621,11.15179275,9.339633813,29.60344123,8.44487252,6.688024218,0.703175355,0.236711629,0.502949148,0.412210596,0.338933308,0.244238814,0.703175355,0.236711629,0.502949148,0.412210596,0.338933308,0.244238814,442.2678007,432.5587485,432.5587485,442.2678007,7,7,0,0,1
4.19,1,1726,945,12673,883.2280862,933.3470715,835.3448558,779.3172566,0.075654109,28,23,23,30,937.6351163,801.9638602,964.7629999,969.5026009,6820.364071,8724.176884,3583.16823,1937.397144,82.58549552,93.40330232,59.85957092,44.01587377,0.088078501,0.116468219,0.062045882,0.04540047,143.0958946,35.35577377,41.69462989,59.58776218,74.14451309,52.97154016,96.75145994,78.52907905,73.2061257,88.46150552,60.00466593,46.90818846,71.24741956,13.3820113,31.278593,36.8745924,184.0966265,28.13970658,77.60926884,60.24454397,123.7305607,62.11658226,53.25021282,42.38308125,4945.406682,453.4029888,276.2490968,1045.223941,596.3525549,515.4349115,2237.174245,2005.399021,750.2752215,809.8595084,386.870541,198.4356495,70.32358553,21.29326158,16.62074297,32.32992331,24.42033077,22.70319166,47.29877635,44.78168176,27.39115225,28.45803065,19.66902491,14.08671891,0.491443767,0.602256981,0.398630304,0.542559783,0.329361267,0.428592251,0.488868864,0.570256041,0.374164757,0.321699597,0.327791591,0.300304049,10107.61005,936.2492257,384.7429213,1561.112023,12685.81981,1132.054871,2603.597724,2339.723244,3302.993753,1503.91449,432.4931778,218.9122448,100.5366105,30.59818991,19.6148648,39.51091017,112.6313447,33.6460231,51.02546153,48.37068579,57.47167783,38.78033638,20.79647032,14.79568332,1.411091253,2.28651652,0.627101891,1.071494154,0.611805587,1.195677823,0.657466077,0.802905668,0.464490563,0.624315359,0.390542483,0.349094093,910.5845769,771.185669,861.8059104,821.3197179,13,6,-1,0,-1
4.19,1,1716,1708,11016,538.4636332,538.4636332,518.9302513,518.9302513,0.044852086,19,19,19,19,531.5540784,563.7109565,552.4944869,552.3822742,2248.198438,3604.260415,2616.863976,3248.790187,47.41517097,60.03549296,51.15529275,56.9981595,0.089201029,0.10650049,0.092589689,0.103186076,64.52651134,55.37845846,63.93120972,64.52651134,55.37845846,63.93120972,64.52651134,55.37845846,63.93120972,64.52651134,55.37845846,63.93120972,59.37140731,39.62281587,42.57114921,59.37140731,39.62281587,42.57114921,59.37140731,39.62281587,42.57114921,59.37140731,39.62281587,42.57114921,992.2601464,758.4627093,521.6066688,992.2601464,758.4627093,521.6066688,992.2601464,758.4627093,521.6066688,992.2601464,758.4627093,521.6066688,31.50016105,27.54020169,22.83870988,31.50016105,27.54020169,22.83870988,31.50016105,27.54020169,22.83870988,31.50016105,27.54020169,22.83870988,0.488173937,0.497308926,0.357238819,0.488173937,0.497308926,0.357238819,0.488173937,0.497308926,0.357238819,0.488173937,0.497308926,0.357238819,1018.835244,1006.702983,977.8588539,1018.835244,1006.702983,977.8588539,1018.835244,1006.702983,977.8588539,1018.835244,1006.702983,977.8588539,31.91919867,31.72858306,31.27073478,31.91919867,31.72858306,31.27073478,31.91919867,31.72858306,31.27073478,31.91919867,31.72858306,31.27073478,0.537619034,0.800765477,0.734552282,0.537619034,0.800765477,0.734552282,0.537619034,0.800765477,0.734552282,0.537619034,0.800765477,0.734552282,505.8751535,505.8751535,505.8751535,505.8751535,6,6,0,1,0
4.19,1,1744,1668,12593,410.2720373,410.2720373,410.2720373,410.2720373,0.034848987,13,13,13,13,401.6709927,420.095316,411.1976352,428.0549455,3045.996333,4350.394903,1669.81985,2446.264096,55.19054568,65.95752348,40.86342925,49.45972196,0.137402368,0.157006091,0.099376615,0.115545265,55.56914294,36.10778569,61.54065678,55.56914294,36.10778569,61.54065678,54.18835414,33.93196244,61.54065678,54.18835414,33.93196244,61.54065678,32.89938819,25.62882431,78.0252662,32.89938819,25.62882431,78.0252662,55.94650491,26.10597645,78.0252662,55.94650491,26.10597645,78.0252662,603.5234698,75.90057157,1138.117502,603.5234698,75.90057157,1138.117502,262.1085883,45.28952893,1138.117502,262.1085883,45.28952893,1138.117502,24.56671467,8.712093409,33.73599712,24.56671467,8.712093409,33.73599712,16.18976801,6.729749544,33.73599712,16.18976801,6.729749544,33.73599712,0.44209274,0.241280191,0.548190398,0.44209274,0.241280191,0.548190398,0.298768403,0.198330691,0.548190398,0.298768403,0.198330691,0.548190398,1117.44125,185.7092031,1409.85985,1117.44125,185.7092031,1409.85985,265.1996825,106.5355856,1409.85985,265.1996825,106.5355856,1409.85985,33.42815056,13.6275164,37.54810048,33.42815056,13.6275164,37.54810048,16.28495264,10.3216077,37.54810048,16.28495264,10.3216077,37.54810048,1.016072103,0.531726162,0.481230021,1.016072103,0.531726162,0.481230021,0.291080786,0.395373363,0.481230021,0.291080786,0.395373363,0.481230021,363.672926,363.672926,380.2212878,380.2212878,1,1,1,1,1
4.19,1,1761,1000,13556,676.3834592,667.0055405,673.5907258,667.0055405,0.060903955,24,24,24,29,743.8845865,748.9746535,720.5382367,933.7327054,3701.463896,4392.011216,5586.126469,3591.495369,60.83965726,66.27225072,74.74039383,59.92908617,0.08178642,0.08848397,0.10372856,0.064182272,36.63414347,46.15527089,37.22440877,40.75637038,35.75768273,36.63414347,36.63414347,46.15527089,37.22440877,100.3945372,45.48370267,36.98997921,31.44298387,27.5436306,22.67732264,33.68554044,29.5654742,31.44298387,31.44298387,27.5436306,22.67732264,70.76498937,118.8116185,27.36826545,167.6708236,142.2340279,141.9081143,101.3267769,81.23701003,167.6708236,167.6708236,142.2340279,141.9081143,2021.993996,332.6808664,144.7975862,12.94877692,11.92619084,11.91251922,10.06612025,9.013157606,12.94877692,12.94877692,11.92619084,11.91251922,44.96658755,18.23954129,12.03318687,0.353461981,0.258392825,0.320019031,0.246982745,0.252062128,0.353461981,0.353461981,0.258392825,0.320019031,0.447898748,0.401012675,0.325309371,194.6189615,488.6271825,353.5258292,151.323413,119.5804565,194.6189615,194.6189615,488.6271825,353.5258292,2899.904101,5709.664102,237.3749621,13.95059001,22.10491309,18.80228255,12.30135818,10.93528493,13.95059001,13.95059001,22.10491309,18.80228255,53.85075766,75.56231933,15.40697771,0.443678948,0.802541735,0.829122681,0.365182153,0.369866719,0.443678948,0.443678948,0.802541735,0.829122681,0.760980227,0.635984261,0.562950463,799.7464938,730.5596916,730.5596916,732.1477335,5,5,1,0,0
